uid,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,label
2237437240999,2.0,42.0,0.07575757575757576,5.0,1.0,44.0,29.0,0.00706713780918728,180.0,22.0,23.0,140.0,37.0,0.0,0,50.0,3016.0,20.0,0,53.225496316643785,52.0,18.0,0.0,4.0,6871.0,5041.0,2.0,12.0,31.0,3.0,3.0,153.0,10.0,66.0,22.0,8608.0,71.0,24.0,0.0,61.0,,0.0,1.0,28.0,28.0,30.0,292.0,20.0,4.0,,0
2237437340395,2.0,4.0,0.0,1.0,0.0,12.0,9.0,0.0,45.0,9.0,7.0,39.0,12.0,0.0,0,29.0,996.0,16.0,0,0.0,30.0,3.0,0.0,3.0,1829.0,1048.0,36.0,8.0,7.0,0.0,1.0,75.0,3.0,31.0,15.0,2673.0,15.0,10.0,0.0,34.0,0.0,0.0,0.0,23.0,10.0,25.0,72.0,6.0,1.0,,0
2237437497357,0.0,7.0,0.15625,0.0,0.0,17.0,25.0,0.002659574468085107,53.0,12.0,7.0,46.0,22.0,0.0,0,32.0,1731.0,17.0,0,0.0,34.0,10.0,0.0,2.0,2636.0,1844.0,493.0,5.0,22.0,0.0,0.0,64.0,3.0,42.0,18.0,3439.0,22.0,15.0,0.0,14.0,,0.0,0.0,23.0,20.0,28.0,62.0,14.0,1.0,,0
2237438719255,0.0,26.0,0.15,0.0,5.0,2.0,10.0,0.047619047619047616,11.0,4.0,0.0,10.0,6.0,0.0,0,7.0,0.0,13.0,0,0.776918219134828,6.0,10.0,0.0,0.0,3874.0,0.0,20.0,0.0,3.0,0.0,0.0,53.0,0.0,6.0,19.0,595.0,5.0,4.0,0.0,16.0,0.0,0.0,6.0,16.0,12.0,17.0,15.0,12.0,3.0,,1
2237438797827,8.0,44.0,0.1,3.0,3.0,27.0,24.0,0.0,100.0,21.0,19.0,107.0,21.0,241.0,0,21.0,3749.0,20.0,0,136.26862085535802,22.0,5.0,0.0,5.0,11002.0,4045.0,1.0,8.0,12.0,0.0,4.0,106.0,6.0,23.0,21.0,4503.0,28.0,31.0,1416.0,40.0,0.0,,4.0,29.0,21.0,30.0,195.0,19.0,7.0,,0
2237439065724,0.0,22.0,0.16393442622950818,0.0,0.0,30.0,22.0,0.005050505050505051,75.0,21.0,21.0,66.0,38.0,0.0,0,64.0,1534.0,19.0,0,53.00359133482733,56.0,48.0,0.0,4.0,4830.0,1884.0,21.0,4.0,33.0,0.0,0.0,159.0,5.0,64.0,22.0,7002.0,53.0,35.0,0.0,44.0,,0.0,0.0,27.0,28.0,29.0,165.0,17.0,1.0,,0
2237441024409,2.0,141.0,0.053475935828877004,0.0,2.0,46.0,29.0,0.01935483870967742,363.0,22.0,30.0,286.0,30.0,0.0,0,47.0,627.0,21.0,0,309.7808505858567,52.0,5.0,0.0,10.0,26727.0,20547.0,125.0,10.0,35.0,0.0,1.0,320.0,7.0,55.0,22.0,7993.0,55.0,62.0,0.0,55.0,,0.0,0.0,30.0,30.0,30.0,494.0,22.0,9.0,,0
2237441538568,0.0,108.0,0.14432989690721648,1.0,0.0,40.0,30.0,0.03501945525291829,192.0,21.0,19.0,179.0,28.0,0.0,0,25.0,7638.0,21.0,0,121.31211272175872,34.0,7.0,0.0,5.0,25093.0,10315.0,0.0,13.0,18.0,1.0,2.0,186.0,18.0,43.0,20.0,14839.0,47.0,37.0,0.0,46.0,,0.0,4.0,30.0,28.0,30.0,298.0,22.0,13.0,,0
2237443851901,1.0,8.0,0.0,1.0,0.0,8.0,17.0,0.0,60.0,21.0,24.0,54.0,10.0,0.0,0,12.0,0.0,18.0,0,9.69107504019084,19.0,18.0,0.0,3.0,7356.0,2146.0,217.0,4.0,8.0,0.0,0.0,95.0,0.0,20.0,20.0,2511.0,14.0,15.0,0.0,20.0,,,0.0,25.0,10.0,29.0,90.0,21.0,4.0,,0
2237445577412,0.0,,0.09090909090909093,0.0,1.0,3.0,3.0,0.08888888888888889,7.0,,,6.0,26.0,0.0,0,3.0,1448.0,10.0,0,0.0,4.0,3.0,0.0,,280.0,,271.0,0.0,1.0,0.0,0.0,28.0,10.0,5.0,7.0,7798.0,7.0,1.0,0.0,18.0,,0.0,,12.0,11.0,15.0,14.0,1.0,1.0,,0
2237446576324,0.0,0.0,0.4,1.0,0.0,4.0,3.0,0.03225806451612903,5.0,2.0,0.0,4.0,6.0,0.0,0,6.0,0.0,8.0,0,0.0,9.0,4.0,0.0,1.0,843.0,0.0,30.0,1.0,6.0,0.0,0.0,23.0,2.0,15.0,8.0,965.0,15.0,6.0,0.0,9.0,,,0.0,11.0,5.0,14.0,19.0,8.0,1.0,,0
2237448435180,3.0,125.0,0.2368421052631579,2.0,1.0,39.0,30.0,0.023952095808383242,202.0,22.0,30.0,191.0,54.0,0.0,0,38.0,20818.0,21.0,0,817.2937540381296,55.0,7.0,0.0,11.0,19603.0,7972.0,162.0,10.0,32.0,1.0,4.0,448.0,15.0,63.0,22.0,39334.0,43.0,106.0,1384.0,69.0,,0.0,12.0,30.0,30.0,30.0,480.0,22.0,5.0,,0
2237448721881,2.0,82.0,0.13131313131313133,1.0,2.0,26.0,30.0,0.0049261083743842365,153.0,22.0,21.0,138.0,23.0,745.0,0,25.0,5993.0,21.0,0,62.41807998366078,22.0,11.0,0.0,6.0,10962.0,6431.0,8.0,10.0,26.0,0.0,2.0,233.0,8.0,26.0,20.0,13789.0,35.0,55.0,0.0,39.0,0.0,0.0,2.0,30.0,30.0,30.0,280.0,20.0,8.0,,0
2237448721881,2.0,82.0,0.13131313131313133,1.0,2.0,26.0,30.0,0.004608294930875576,153.0,22.0,21.0,138.0,23.0,745.0,0,25.0,5993.0,21.0,0,62.41807998366078,22.0,11.0,0.0,6.0,10962.0,6431.0,11.0,10.0,26.0,0.0,2.0,233.0,8.0,26.0,20.0,13789.0,35.0,55.0,0.0,39.0,0.0,0.0,2.0,30.0,30.0,30.0,280.0,20.0,8.0,,0
2237449369409,0.0,,0.17073170731707318,0.0,0.0,12.0,25.0,0.005649717514124294,27.0,,,22.0,17.0,0.0,0,14.0,925.0,21.0,0,9.524794359576967,19.0,,0.0,,2478.0,,6.0,0.0,10.0,0.0,0.0,148.0,0.0,25.0,19.0,2720.0,18.0,27.0,0.0,47.0,,0.0,,30.0,20.0,30.0,59.0,14.0,1.0,,0
2237450113006,2.0,53.0,0.18604651162790686,2.0,3.0,57.0,29.0,0.03333333333333333,244.0,15.0,29.0,225.0,40.0,0.0,0,54.0,22434.0,20.0,0,13.28980913663612,59.0,15.0,0.0,7.0,18677.0,8494.0,357.0,12.0,41.0,1.0,0.0,209.0,18.0,73.0,15.0,11279.0,49.0,42.0,0.0,90.0,,,0.0,29.0,30.0,30.0,316.0,17.0,14.0,,0
2237450990857,1.0,8.0,0.07766990291262135,1.0,0.0,92.0,25.0,0.01032258064516129,195.0,20.0,3.0,166.0,48.0,0.0,0,49.0,1874.0,22.0,0,0.0,62.0,16.0,0.0,2.0,9897.0,227.0,1.0,11.0,26.0,0.0,4.0,182.0,7.0,67.0,22.0,8538.0,95.0,23.0,0.0,107.0,0.0,0.0,2.0,29.0,26.0,30.0,381.0,21.0,10.0,,0
2237451951500,0.0,45.0,0.3714285714285713,1.0,1.0,29.0,24.0,0.011764705882352941,88.0,21.0,18.0,65.0,33.0,0.0,0,68.0,672.0,18.0,0,475.2807628062361,66.0,12.0,0.0,2.0,5522.0,1347.0,98.0,6.0,22.0,0.0,1.0,171.0,4.0,76.0,22.0,7603.0,48.0,17.0,0.0,30.0,,0.0,2.0,25.0,26.0,27.0,158.0,19.0,3.0,,0
2237453508488,0.0,23.0,0.051020408163265314,1.0,1.0,39.0,27.0,0.03225806451612903,88.0,15.0,8.0,78.0,56.0,0.0,0,51.0,4698.0,21.0,0,38.766729246592114,47.0,12.0,0.0,3.0,8450.0,639.0,244.0,7.0,41.0,1.0,3.0,216.0,9.0,52.0,22.0,16215.0,0.0,45.0,0.0,81.0,,,6.0,30.0,27.0,30.0,78.0,20.0,4.0,,0
2237459563456,0.0,55.0,0.0,1.0,0.0,22.0,25.0,0.020426287744227355,284.0,22.0,28.0,245.0,70.0,0.0,0,108.0,3102.0,21.0,0,3.7321851453175454,107.0,31.0,0.0,8.0,6864.0,8974.0,209.0,19.0,41.0,0.0,1.0,370.0,21.0,133.0,22.0,22995.0,141.0,96.0,639.0,97.0,,0.0,0.0,30.0,19.0,30.0,733.0,22.0,5.0,,0
2237461998193,2.0,84.0,0.14018691588785046,0.0,3.0,53.0,30.0,0.0,326.0,22.0,28.0,304.0,41.0,254.0,0,62.0,3319.0,21.0,0,149.4957535349412,62.0,27.0,0.0,11.0,15169.0,10029.0,65.0,8.0,40.0,0.0,1.0,329.0,13.0,70.0,22.0,11739.0,67.0,84.0,0.0,80.0,0.0,0.0,0.0,30.0,27.0,30.0,578.0,22.0,2.0,,0
2237462243856,8.0,25.0,0.0059880239520958105,9.0,2.0,49.0,30.0,0.015037593984962403,266.0,22.0,29.0,213.0,34.0,0.0,0,60.0,3727.0,20.0,0,291.1750736202147,65.0,11.0,0.0,10.0,18723.0,8471.0,3.0,16.0,35.0,2.0,2.0,283.0,8.0,70.0,22.0,7271.0,65.0,69.0,0.0,58.0,,,2.0,30.0,20.0,30.0,468.0,22.0,12.0,,0
2237462281666,0.0,1.0,0.1774193548387097,0.0,0.0,7.0,14.0,0.0,12.0,0.0,0.0,12.0,16.0,0.0,0,21.0,2960.0,16.0,0,0.0,24.0,3.0,0.0,0.0,8221.0,0.0,33.0,6.0,9.0,0.0,0.0,70.0,5.0,30.0,18.0,2721.0,21.0,10.0,0.0,39.0,0.0,0.0,0.0,21.0,15.0,25.0,24.0,9.0,7.0,,0
2237462574923,0.0,30.0,0.0,1.0,1.0,6.0,28.0,0.04745762711864407,81.0,17.0,22.0,65.0,8.0,0.0,0,12.0,1355.0,15.0,0,0.0,12.0,7.0,0.0,1.0,1838.0,2531.0,591.0,1.0,4.0,0.0,0.0,62.0,3.0,20.0,19.0,4682.0,18.0,15.0,0.0,10.0,,0.0,0.0,22.0,23.0,30.0,135.0,15.0,1.0,,0
2237466942693,4.0,,0.01694915254237288,2.0,0.0,19.0,20.0,0.005865102639296189,49.0,,,42.0,62.0,0.0,0,113.0,1495.0,20.0,0,19.87707182320442,104.0,34.0,0.0,,4705.0,,154.0,8.0,34.0,1.0,1.0,183.0,12.0,153.0,22.0,9205.0,147.0,29.0,0.0,94.0,,0.0,,28.0,15.0,30.0,202.0,14.0,6.0,,0
2237467070023,3.0,104.0,0.8433734939759037,2.0,0.0,8.0,25.0,0.0,76.0,19.0,20.0,71.0,19.0,0.0,0,13.0,5638.0,18.0,0,260.0971256248642,11.0,8.0,0.0,5.0,11756.0,5657.0,770.0,4.0,16.0,0.0,4.0,132.0,8.0,12.0,18.0,12610.0,14.0,43.0,0.0,16.0,,0.0,6.0,27.0,27.0,28.0,146.0,16.0,6.0,,0
2237468596453,3.0,12.0,0.2033898305084746,11.0,0.0,21.0,17.0,0.030303030303030307,49.0,8.0,1.0,50.0,17.0,0.0,0,17.0,1921.0,17.0,0,6.54923085265993,11.0,13.0,0.0,2.0,4248.0,26.0,29.0,3.0,10.0,3.0,0.0,72.0,16.0,12.0,15.0,5290.0,25.0,13.0,0.0,47.0,0.0,,0.0,23.0,18.0,24.0,162.0,4.0,6.0,,1
2237476346034,14.0,67.0,0.015151515151515154,19.0,3.0,54.0,30.0,0.024489795918367342,189.0,21.0,22.0,160.0,51.0,0.0,0,73.0,6907.0,20.0,0,48.51453021929042,81.0,20.0,0.0,4.0,14538.0,2805.0,16.0,11.0,33.0,5.0,12.0,209.0,20.0,105.0,22.0,11863.0,98.0,59.0,1378.0,95.0,,0.0,27.0,29.0,28.0,30.0,268.0,22.0,10.0,,0
2237476680287,7.0,60.0,0.08823529411764706,8.0,2.0,49.0,30.0,0.012903225806451613,260.0,22.0,30.0,233.0,34.0,794.0,0,56.0,3767.0,20.0,0,68.72552139569245,63.0,12.0,2.0,8.0,32155.0,13101.0,142.0,20.0,30.0,1.0,1.0,241.0,6.0,70.0,22.0,11246.0,52.0,65.0,0.0,68.0,,,0.0,30.0,27.0,30.0,406.0,22.0,16.0,,0
2237482211764,1.0,23.0,0.25,0.0,2.0,17.0,18.0,0.0,58.0,17.0,12.0,49.0,14.0,0.0,0,16.0,2470.0,14.0,0,58.526026191262254,21.0,4.0,0.0,3.0,5368.0,2137.0,469.0,7.0,7.0,0.0,1.0,52.0,6.0,24.0,18.0,4574.0,18.0,19.0,0.0,14.0,,,1.0,20.0,24.0,23.0,97.0,14.0,4.0,,0
2237482297208,3.0,9.0,0.0,3.0,1.0,17.0,15.0,0.0392156862745098,69.0,10.0,14.0,46.0,24.0,0.0,0,51.0,1783.0,19.0,0,0.0,53.0,27.0,0.0,2.0,2202.0,3009.0,4.0,8.0,18.0,0.0,3.0,103.0,1.0,74.0,21.0,4124.0,39.0,17.0,5139.0,31.0,,0.0,5.0,26.0,8.0,29.0,128.0,11.0,2.0,,0
2237504084624,0.0,12.0,0.0196078431372549,0.0,4.0,8.0,9.0,0.0,24.0,8.0,3.0,20.0,20.0,0.0,0,19.0,773.0,13.0,0,116.43690720084984,18.0,4.0,0.0,3.0,3228.0,724.0,27.0,8.0,7.0,0.0,3.0,50.0,7.0,20.0,19.0,5740.0,16.0,9.0,0.0,17.0,0.0,,4.0,18.0,26.0,19.0,62.0,8.0,3.0,,0
2237505698802,1.0,19.0,0.5476190476190477,0.0,0.0,10.0,10.0,0.0,23.0,2.0,8.0,19.0,20.0,0.0,0,38.0,3683.0,16.0,0,0.0,39.0,14.0,0.0,2.0,1601.0,769.0,229.0,9.0,18.0,0.0,0.0,51.0,5.0,41.0,14.0,3817.0,22.0,8.0,0.0,27.0,,0.0,0.0,21.0,18.0,27.0,50.0,5.0,3.0,,0
2237506339165,9.0,121.0,0.3728813559322034,5.0,2.0,45.0,30.0,0.011494252873563218,200.0,21.0,26.0,186.0,23.0,0.0,0,36.0,10942.0,3.0,0,9.28932317051687,46.0,13.0,0.0,8.0,8000.0,6085.0,7.0,10.0,20.0,1.0,6.0,16.0,10.0,48.0,11.0,10230.0,55.0,7.0,454.0,23.0,,0.0,13.0,6.0,28.0,30.0,376.0,21.0,1.0,,0
2237506594757,4.0,103.0,0.2921348314606741,0.0,2.0,26.0,24.0,0.009615384615384616,184.0,22.0,30.0,169.0,18.0,0.0,0,25.0,1537.0,17.0,0,108.6182387582122,31.0,9.0,0.0,5.0,19395.0,8936.0,6.0,2.0,17.0,0.0,6.0,105.0,6.0,33.0,22.0,17538.0,37.0,30.0,303.0,32.0,,0.0,5.0,26.0,28.0,28.0,289.0,22.0,4.0,,0
2237507693714,0.0,12.0,0.0,0.0,1.0,18.0,25.0,0.014035087719298246,37.0,13.0,11.0,34.0,28.0,0.0,0,19.0,1553.0,17.0,0,0.0,18.0,141.0,0.0,1.0,2735.0,482.0,197.0,2.0,8.0,0.0,1.0,97.0,5.0,22.0,20.0,5414.0,23.0,18.0,0.0,43.0,,0.0,0.0,25.0,24.0,29.0,57.0,17.0,3.0,,0
2237508805057,0.0,42.0,0.2903225806451613,1.0,0.0,21.0,28.0,0.0,137.0,21.0,29.0,122.0,13.0,182.0,0,25.0,2330.0,17.0,0,84.05873084085377,27.0,17.0,0.0,6.0,17926.0,10492.0,20.0,12.0,22.0,0.0,1.0,83.0,9.0,31.0,17.0,6804.0,15.0,17.0,0.0,27.0,,,0.0,24.0,8.0,29.0,168.0,20.0,7.0,,0
2237509006465,1.0,25.0,0.3714285714285713,1.0,0.0,6.0,23.0,0.0,22.0,8.0,12.0,17.0,8.0,0.0,0,12.0,1471.0,12.0,0,9.992526967165995,14.0,2.0,0.0,1.0,11363.0,9030.0,57.0,4.0,4.0,0.0,1.0,57.0,3.0,15.0,14.0,3767.0,11.0,17.0,2666.0,14.0,,,1.0,19.0,19.0,29.0,43.0,11.0,4.0,,0
2237509648608,0.0,69.0,0.24,5.0,2.0,27.0,26.0,0.024,63.0,11.0,4.0,56.0,47.0,0.0,0,54.0,6083.0,20.0,0,0.0,45.0,30.0,1.0,3.0,4892.0,291.0,123.0,12.0,20.0,2.0,7.0,181.0,15.0,67.0,22.0,14949.0,69.0,47.0,0.0,51.0,0.0,0.0,9.0,29.0,21.0,30.0,141.0,15.0,6.0,,0
2237511995605,0.0,11.0,0.06896551724137931,1.0,0.0,10.0,15.0,0.02325581395348837,31.0,8.0,11.0,29.0,23.0,0.0,0,7.0,1342.0,12.0,0,38.52530735600481,11.0,4.0,0.0,1.0,3636.0,3437.0,268.0,6.0,5.0,0.0,2.0,29.0,11.0,13.0,11.0,6736.0,16.0,3.0,0.0,15.0,,0.0,2.0,14.0,18.0,21.0,62.0,10.0,1.0,,0
2237512220697,0.0,53.0,0.023809523809523808,1.0,0.0,37.0,26.0,0.023809523809523808,141.0,22.0,20.0,114.0,28.0,0.0,0,33.0,696.0,17.0,0,0.3247061180870959,36.0,3.0,0.0,4.0,15469.0,8781.0,194.0,10.0,32.0,1.0,1.0,113.0,17.0,42.0,20.0,8992.0,43.0,15.0,0.0,35.0,,,0.0,24.0,27.0,27.0,187.0,22.0,11.0,,0
2237513177751,0.0,,0.17857142857142858,0.0,1.0,10.0,12.0,0.0,16.0,,,13.0,12.0,0.0,0,28.0,495.0,8.0,0,0.0,23.0,3.0,0.0,,800.0,,27.0,2.0,17.0,0.0,0.0,39.0,1.0,30.0,21.0,1186.0,21.0,13.0,0.0,16.0,,,,14.0,19.0,24.0,32.0,8.0,0.0,,0
2237513177751,1.0,,0.07692307692307693,1.0,0.0,8.0,9.0,0.0,18.0,,,16.0,14.0,0.0,0,11.0,0.0,13.0,0,0.0,9.0,2.0,0.0,,1814.0,,311.0,1.0,8.0,0.0,0.0,56.0,1.0,21.0,18.0,1775.0,36.0,11.0,0.0,26.0,,,,18.0,5.0,23.0,44.0,8.0,1.0,,0
2237513702299,1.0,67.0,0.5454545454545454,6.0,4.0,35.0,27.0,0.007246376811594203,170.0,21.0,29.0,146.0,17.0,0.0,0,32.0,1218.0,20.0,0,183.13437007166667,36.0,13.0,0.0,7.0,9482.0,6470.0,87.0,8.0,21.0,1.0,2.0,163.0,10.0,41.0,21.0,5248.0,36.0,26.0,0.0,41.0,,0.0,5.0,29.0,30.0,29.0,252.0,21.0,3.0,,0
2237513702299,3.0,74.0,0.5409836065573771,4.0,4.0,37.0,29.0,0.007547169811320755,144.0,18.0,25.0,125.0,12.0,0.0,0,19.0,2863.0,17.0,0,265.6912035114775,25.0,14.0,0.0,4.0,11676.0,5576.0,81.0,5.0,17.0,1.0,2.0,73.0,7.0,29.0,20.0,3813.0,23.0,14.0,0.0,24.0,0.0,0.0,6.0,23.0,29.0,30.0,209.0,20.0,8.0,,0
2237516273461,1.0,59.0,0.15463917525773194,1.0,1.0,19.0,29.0,0.0,96.0,22.0,25.0,88.0,26.0,0.0,0,20.0,12599.0,19.0,0,0.0,23.0,1.0,0.0,3.0,9903.0,6672.0,2.0,7.0,14.0,0.0,2.0,143.0,8.0,34.0,20.0,14682.0,37.0,37.0,0.0,35.0,,,3.0,27.0,28.0,30.0,193.0,22.0,3.0,,0
2237518528862,4.0,83.0,0.18,6.0,1.0,36.0,28.0,0.02556818181818182,135.0,19.0,25.0,131.0,35.0,0.0,0,48.0,10312.0,18.0,0,7.7751480548201535,47.0,12.0,0.0,6.0,9874.0,7335.0,680.0,13.0,22.0,3.0,5.0,158.0,16.0,49.0,22.0,18337.0,54.0,52.0,431.0,36.0,,0.0,11.0,28.0,28.0,30.0,308.0,16.0,6.0,,0
2237519673348,0.0,6.0,0.3103448275862069,0.0,0.0,19.0,19.0,0.0,113.0,5.0,17.0,83.0,32.0,0.0,0,26.0,2191.0,15.0,0,35.4367835428132,29.0,46.0,0.0,2.0,4740.0,2722.0,2.0,4.0,12.0,0.0,1.0,63.0,13.0,30.0,15.0,9405.0,29.0,13.0,0.0,22.0,,0.0,0.0,22.0,27.0,25.0,168.0,13.0,2.0,,0
2237521150548,0.0,,0.0,0.0,0.0,9.0,10.0,0.03571428571428571,23.0,,,20.0,14.0,0.0,0,26.0,2770.0,17.0,0,0.0,25.0,7.0,0.0,,226.0,,1.0,6.0,9.0,0.0,0.0,74.0,5.0,29.0,19.0,1945.0,18.0,13.0,0.0,34.0,,,,21.0,16.0,22.0,53.0,4.0,0.0,,0
2237521346854,0.0,28.0,0.12209302325581395,3.0,0.0,16.0,13.0,0.0,63.0,16.0,19.0,49.0,34.0,0.0,0,21.0,1186.0,10.0,0,145.09467455621302,24.0,25.0,1.0,4.0,3259.0,2344.0,0.0,2.0,12.0,1.0,0.0,64.0,5.0,28.0,19.0,6248.0,20.0,23.0,0.0,12.0,,,0.0,19.0,27.0,22.0,110.0,14.0,1.0,,1
2237521590069,5.0,3.0,0.17142857142857146,14.0,0.0,7.0,14.0,0.025,17.0,3.0,3.0,14.0,8.0,0.0,0,11.0,1780.0,10.0,0,113.91979915863752,10.0,6.0,0.0,1.0,384.0,650.0,31.0,4.0,8.0,3.0,0.0,46.0,1.0,14.0,19.0,1790.0,13.0,12.0,0.0,10.0,,,0.0,15.0,16.0,22.0,43.0,6.0,0.0,,0
2237521610502,0.0,25.0,0.2682926829268293,0.0,0.0,17.0,17.0,0.014662756598240468,50.0,19.0,19.0,46.0,19.0,0.0,0,18.0,2385.0,19.0,0,71.4942528735632,21.0,5.0,0.0,7.0,6518.0,8115.0,58.0,10.0,12.0,0.0,0.0,119.0,9.0,22.0,21.0,12350.0,16.0,25.0,0.0,16.0,,0.0,0.0,28.0,23.0,25.0,95.0,17.0,2.0,,0
2237521778920,0.0,12.0,0.15,2.0,2.0,7.0,10.0,0.011235955056179777,18.0,11.0,3.0,18.0,23.0,0.0,0,19.0,911.0,19.0,0,0.0,13.0,1.0,0.0,1.0,6129.0,1088.0,16.0,5.0,10.0,1.0,1.0,125.0,10.0,14.0,14.0,9094.0,17.0,46.0,0.0,31.0,,0.0,1.0,29.0,22.0,29.0,35.0,11.0,4.0,,0
2237522067549,1.0,29.0,0.5277777777777778,1.0,2.0,31.0,27.0,0.0,109.0,9.0,11.0,97.0,29.0,0.0,0,16.0,1882.0,16.0,0,32.9852875249623,23.0,9.0,0.0,2.0,6150.0,1920.0,6.0,7.0,15.0,0.0,5.0,79.0,6.0,29.0,18.0,8380.0,33.0,25.0,3870.0,41.0,,,5.0,26.0,24.0,30.0,152.0,21.0,3.0,,1
2237523594230,0.0,16.0,0.0,1.0,2.0,34.0,17.0,0.0024875621890547268,90.0,6.0,2.0,87.0,29.0,0.0,0,22.0,5191.0,17.0,0,0.6621632298332939,31.0,4.0,0.0,0.0,8118.0,850.0,633.0,4.0,5.0,0.0,0.0,44.0,13.0,33.0,15.0,5159.0,30.0,6.0,0.0,30.0,,0.0,0.0,22.0,26.0,25.0,130.0,14.0,4.0,,0
2237523598239,2.0,38.0,0.19594594594594594,1.0,0.0,35.0,27.0,0.015625,185.0,21.0,25.0,145.0,28.0,0.0,0,43.0,6055.0,20.0,0,0.0,51.0,18.0,0.0,4.0,8493.0,3402.0,153.0,7.0,21.0,0.0,1.0,166.0,5.0,54.0,22.0,7583.0,44.0,28.0,0.0,44.0,,,1.0,29.0,28.0,30.0,289.0,22.0,5.0,,0
2237523598239,0.0,90.0,0.014705882352941175,2.0,0.0,36.0,28.0,0.015151515151515154,226.0,22.0,29.0,183.0,21.0,0.0,0,48.0,2278.0,21.0,0,0.0,59.0,14.0,0.0,7.0,12837.0,10352.0,292.0,12.0,31.0,1.0,1.0,233.0,4.0,66.0,22.0,10779.0,44.0,32.0,0.0,62.0,,,0.0,30.0,29.0,30.0,380.0,21.0,4.0,,0
2237524254519,2.0,22.0,0.08888888888888889,1.0,0.0,19.0,21.0,0.0,65.0,14.0,9.0,59.0,22.0,0.0,0,22.0,4989.0,20.0,0,42.168339121481296,25.0,5.0,0.0,5.0,2914.0,771.0,68.0,7.0,14.0,0.0,1.0,120.0,6.0,27.0,19.0,6265.0,32.0,33.0,0.0,22.0,,0.0,1.0,29.0,21.0,30.0,161.0,13.0,1.0,,0
2237524383876,3.0,146.0,0.5858585858585859,3.0,0.0,19.0,29.0,0.009523809523809523,147.0,22.0,29.0,115.0,28.0,0.0,0,21.0,3981.0,19.0,0,7.416657437146971,19.0,3.0,0.0,4.0,12158.0,6342.0,277.0,8.0,11.0,0.0,0.0,130.0,7.0,23.0,21.0,7030.0,26.0,25.0,0.0,28.0,,0.0,0.0,26.0,30.0,30.0,209.0,22.0,7.0,,0
2237525897453,0.0,12.0,0.07272727272727272,0.0,0.0,33.0,21.0,0.014124293785310734,108.0,17.0,18.0,87.0,27.0,0.0,0,28.0,5952.0,18.0,0,0.0,41.0,12.0,0.0,3.0,10379.0,3883.0,19.0,16.0,16.0,0.0,0.0,133.0,12.0,47.0,20.0,9224.0,37.0,22.0,0.0,42.0,,,0.0,28.0,24.0,29.0,160.0,19.0,8.0,,0
2237526543774,1.0,10.0,0.21739130434782608,6.0,0.0,15.0,16.0,0.020202020202020204,63.0,14.0,12.0,53.0,19.0,0.0,0,18.0,1292.0,16.0,0,50.60279575459488,17.0,2.0,0.0,1.0,3616.0,1048.0,35.0,4.0,7.0,1.0,3.0,82.0,6.0,25.0,20.0,9145.0,31.0,15.0,0.0,34.0,,0.0,2.0,21.0,25.0,27.0,104.0,15.0,3.0,,0
2237526543774,1.0,10.0,0.21739130434782608,6.0,0.0,15.0,16.0,0.018691588785046728,63.0,14.0,12.0,53.0,19.0,0.0,0,18.0,1292.0,16.0,0,28.177918716023818,17.0,2.0,0.0,1.0,3616.0,1048.0,122.0,4.0,7.0,1.0,3.0,82.0,6.0,25.0,20.0,9145.0,31.0,15.0,0.0,34.0,,0.0,2.0,21.0,25.0,27.0,104.0,15.0,3.0,,0
2237527082697,1.0,27.0,0.10714285714285714,0.0,1.0,30.0,22.0,0.004587155963302753,103.0,10.0,13.0,92.0,42.0,0.0,0,42.0,868.0,17.0,0,70.10352892415182,46.0,11.0,0.0,2.0,8633.0,1696.0,144.0,4.0,20.0,0.0,0.0,73.0,6.0,54.0,21.0,7269.0,41.0,14.0,0.0,29.0,,0.0,0.0,26.0,25.0,29.0,189.0,17.0,7.0,,0
2237527160966,2.0,39.0,0.3,4.0,3.0,39.0,26.0,0.008928571428571428,114.0,19.0,16.0,111.0,35.0,0.0,0,24.0,11969.0,18.0,0,10.29335275793128,29.0,13.0,0.0,3.0,6648.0,2595.0,257.0,6.0,19.0,2.0,7.0,90.0,10.0,41.0,20.0,13084.0,58.0,18.0,0.0,43.0,,,16.0,27.0,27.0,29.0,201.0,19.0,3.0,,0
2237527409518,0.0,,0.15789473684210525,1.0,0.0,5.0,11.0,0.0,11.0,,,9.0,11.0,0.0,0,15.0,0.0,13.0,0,7.8584955685175375,14.0,,0.0,,1486.0,,92.0,3.0,6.0,0.0,0.0,53.0,3.0,19.0,10.0,3129.0,28.0,13.0,0.0,12.0,,,,19.0,15.0,24.0,37.0,7.0,1.0,,0
2237528246866,0.0,81.0,0.07894736842105263,1.0,0.0,16.0,27.0,0.005076142131979695,50.0,14.0,21.0,41.0,11.0,0.0,0,19.0,997.0,18.0,0,6.598975214489991,31.0,7.0,0.0,4.0,7812.0,4063.0,2.0,7.0,21.0,0.0,0.0,86.0,10.0,35.0,7.0,3837.0,15.0,14.0,0.0,44.0,,0.0,0.0,23.0,27.0,29.0,68.0,15.0,5.0,,1
